game_num,team_health,team_count,team_avg_health,team_resource,o_team_health,o_team_count,o_team_health_avg,o_team_resource,result,time_ticks
244,0.06666666666666667,1,0.06666666666666667,0,0.0,3,0.0,10,W,755
245,0.8333333333333334,1,0.8333333333333334,0,0.0,3,0.0,10,W,485
246,0.9,1,0.9,0,0.0,3,0.0,8,W,135
247,0.5,1,0.5,1,0.0,3,0.0,9,W,741
248,0.9333333333333333,1,0.9333333333333333,0,0.0,3,0.0,9,W,293
249,0.6666666666666666,1,0.6666666666666666,0,0.0,3,0.0,10,W,215
250,0.5,1,0.5,3,0.0,3,0.0,8,W,461
251,0.7666666666666667,1,0.7666666666666667,2,0.0,3,0.0,10,W,851
252,0.4,1,0.4,0,0.0,3,0.0,10,W,351
253,0.6,1,0.6,4,0.0,3,0.0,8,W,597
254,0.0,1,0.0,6,0.6666666666666666,3,0.2222222222222222,7,L,233
255,0.0,1,0.0,0,1.8333333333333335,3,0.6111111111111112,9,L,151
256,0.3,1,0.3,9,0.0,3,0.0,5,W,537
257,0.8333333333333334,1,0.8333333333333334,0,0.0,3,0.0,10,W,285
258,0.0,1,0.0,3,2.0,3,0.6666666666666666,6,L,179
259,0.6,1,0.6,1,0.0,3,0.0,10,W,923
260,0.7,1,0.7,2,0.0,3,0.0,9,W,371
261,0.43333333333333335,1,0.43333333333333335,1,0.0,3,0.0,8,W,243
262,0.9,1,0.9,2,0.0,3,0.0,8,W,413
263,0.3333333333333333,1,0.3333333333333333,0,0.0,3,0.0,10,W,609
264,0.8,1,0.8,2,0.0,3,0.0,9,W,369
265,0.0,1,0.0,0,0.7666666666666667,3,0.2555555555555556,10,L,483
266,0.6333333333333333,1,0.6333333333333333,3,0.0,3,0.0,6,W,287
267,0.06666666666666667,1,0.06666666666666667,4,0.0,3,0.0,8,W,645
268,0.06666666666666667,1,0.06666666666666667,10,0.0,3,0.0,5,W,883
269,0.0,1,0.0,0,0.5666666666666667,3,0.18888888888888888,8,L,451
